images/roost-positive-rotated/IMG_7232_Small_rot21.png 1 205 181 35 35
images/roost-positive-rotated/IMG_7232_Small_rot24.png 1 210 181 36 35
images/roost-positive-rotated/IMG_7232_Small_rot27.png 1 215 180 37 36
images/roost-positive-rotated/IMG_7232_Small_rot30.png 1 219 178 37 37
images/roost-positive-rotated/IMG_7232_Small_rot33.png 1 222 176 38 37
images/roost-positive-rotated/IMG_7232_Small_rot36.png 1 225 173 38 38
images/roost-positive-rotated/IMG_7232_Small_rot39.png 1 227 170 39 38
images/roost-positive-rotated/IMG_7232_Small_rot42.png 1 229 167 38 38
images/roost-positive-rotated/IMG_7232_Small_rot45.png 1 230 163 38 38
images/roost-positive-rotated/IMG_7232_Small_rot48.png 1 230 158 39 39
images/roost-positive-rotated/IMG_7232_Small_rot51.png 1 230 154 38 38
images/roost-positive-rotated/IMG_7232_Small_rot54.png 1 229 148 38 38
images/roost-positive-rotated/IMG_7232_Small_rot57.png 1 228 143 37 37
images/roost-positive-rotated/IMG_7232_Small_rot60.png 1 225 137 37 37
images/roost-positive-rotated/IMG_7232_Small_rot63.png 1 223 130 36 37
images/roost-positive-rotated/IMG_7232_Small_rot66.png 1 219 123 36 37
images/roost-positive-rotated/IMG_7232_Small_rot69.png 1 215 116 35 36
images/roost-positive-rotated/IMG_7232_Small_rot72.png 1 211 109 34 34
images/roost-positive-rotated/IMG_7232_Small_rot75.png 1 205 101 34 34
images/roost-positive-rotated/IMG_7232_Small_rot78.png 1 200 93 32 33
images/roost-positive-rotated/IMG_7232_Small_rot81.png 1 193 85 31 31
images/roost-positive-rotated/IMG_7232_Small_rot84.png 1 187 76 29 31
images/roost-positive-rotated/IMG_7232_Small_rot87.png 1 179 67 29 30
images/roost-positive-rotated/IMG_7232_Small_rot90.png 1 172 59 26 27
images/roost-positive-rotated/IMG_7232_Small_rot93.png 1 174 65 29 29
images/roost-positive-rotated/IMG_7232_Small_rot96.png 1 177 71 29 30
images/roost-positive-rotated/IMG_7232_Small_rot99.png 1 179 77 31 32
images/roost-positive-rotated/IMG_7232_Small_rot102.png 1 180 83 32 32
images/roost-positive-rotated/IMG_7232_Small_rot105.png 1 181 88 33 34
images/roost-positive-rotated/IMG_7232_Small_rot108.png 1 181 93 34 35
images/roost-positive-rotated/IMG_7232_Small_rot111.png 1 181 98 35 36
images/roost-positive-rotated/IMG_7232_Small_rot114.png 1 181 103 35 36
images/roost-positive-rotated/IMG_7232_Small_rot117.png 1 180 107 36 37
images/roost-positive-rotated/IMG_7232_Small_rot120.png 1 178 112 37 37
images/roost-positive-rotated/IMG_7232_Small_rot123.png 1 176 115 37 38
images/roost-positive-rotated/IMG_7232_Small_rot126.png 1 173 119 38 38
images/roost-positive-rotated/IMG_7232_Small_rot129.png 1 170 122 38 38
images/roost-positive-rotated/IMG_7232_Small_rot132.png 1 167 125 38 38
images/roost-positive-rotated/IMG_7232_Small_rot135.png 1 163 127 38 39
images/roost-positive-rotated/IMG_7232_Small_rot138.png 1 158 130 39 38
images/roost-positive-rotated/IMG_7232_Small_rot141.png 1 154 131 38 39
images/roost-positive-rotated/IMG_7232_Small_rot144.png 1 148 133 38 38
images/roost-positive-rotated/IMG_7232_Small_rot147.png 1 143 134 37 37
images/roost-positive-rotated/IMG_7232_Small_rot150.png 1 137 135 37 37
images/roost-positive-rotated/IMG_7232_Small_rot153.png 1 130 135 37 36
images/roost-positive-rotated/IMG_7232_Small_rot156.png 1 123 135 37 36
images/roost-positive-rotated/IMG_7232_Small_rot159.png 1 116 135 36 34
images/roost-positive-rotated/IMG_7232_Small_rot162.png 1 109 134 34 34
images/roost-positive-rotated/IMG_7232_Small_rot165.png 1 101 133 34 33
images/roost-positive-rotated/IMG_7232_Small_rot168.png 1 93 131 33 32
images/roost-positive-rotated/IMG_7232_Small_rot171.png 1 85 129 31 31
images/roost-positive-rotated/IMG_7232_Small_rot174.png 1 76 127 31 30
images/roost-positive-rotated/IMG_7232_Small_rot177.png 1 67 124 30 29
images/roost-positive-rotated/IMG_7232_Small_rot180.png 1 59 122 28 27
images/roost-positive-rotated/IMG_7232_Small_rot183.png 1 65 129 29 29
images/roost-positive-rotated/IMG_7232_Small_rot186.png 1 71 137 30 30
images/roost-positive-rotated/IMG_7232_Small_rot189.png 1 77 144 32 31
images/roost-positive-rotated/IMG_7232_Small_rot192.png 1 83 151 32 32
images/roost-positive-rotated/IMG_7232_Small_rot195.png 1 88 157 34 33
images/roost-positive-rotated/IMG_7232_Small_rot198.png 1 93 163 35 34
images/roost-positive-rotated/IMG_7232_Small_rot201.png 1 98 169 36 35
images/roost-positive-rotated/IMG_7232_Small_rot204.png 1 103 174 36 35
images/roost-positive-rotated/IMG_7232_Small_rot207.png 1 107 178 37 37
images/roost-positive-rotated/IMG_7232_Small_rot210.png 1 112 182 37 37
images/roost-positive-rotated/IMG_7232_Small_rot213.png 1 115 186 38 37
images/roost-positive-rotated/IMG_7232_Small_rot216.png 1 119 189 38 38
images/roost-positive-rotated/IMG_7232_Small_rot219.png 1 122 191 38 38
images/roost-positive-rotated/IMG_7232_Small_rot222.png 1 125 193 38 39
images/roost-positive-rotated/IMG_7232_Small_rot225.png 1 127 195 39 38
images/roost-positive-rotated/IMG_7232_Small_rot228.png 1 130 196 38 38
images/roost-positive-rotated/IMG_7232_Small_rot231.png 1 131 196 39 38
images/roost-positive-rotated/IMG_7232_Small_rot234.png 1 133 196 38 38
images/roost-positive-rotated/IMG_7232_Small_rot237.png 1 134 195 37 38
images/roost-positive-rotated/IMG_7232_Small_rot240.png 1 135 194 37 37
images/roost-positive-rotated/IMG_7232_Small_rot243.png 1 135 192 36 37
images/roost-positive-rotated/IMG_7232_Small_rot246.png 1 135 190 36 36
images/roost-positive-rotated/IMG_7232_Small_rot249.png 1 135 187 34 36
images/roost-positive-rotated/IMG_7232_Small_rot252.png 1 134 184 34 34
images/roost-positive-rotated/IMG_7232_Small_rot255.png 1 133 180 33 34
images/roost-positive-rotated/IMG_7232_Small_rot258.png 1 131 175 32 33
images/roost-positive-rotated/IMG_7232_Small_rot261.png 1 129 171 31 31
images/roost-positive-rotated/IMG_7232_Small_rot264.png 1 127 165 30 31
images/roost-positive-rotated/IMG_7232_Small_rot267.png 1 124 160 29 29
images/roost-positive-rotated/IMG_7232_Small_rot270.png 1 122 154 27 28
images/roost-positive-rotated/IMG_7232_Small_rot273.png 1 129 162 29 30
images/roost-positive-rotated/IMG_7232_Small_rot276.png 1 137 171 30 30
images/roost-positive-rotated/IMG_7232_Small_rot279.png 1 144 179 31 31
images/roost-positive-rotated/IMG_7232_Small_rot282.png 1 151 186 32 33
images/roost-positive-rotated/IMG_7232_Small_rot285.png 1 157 193 33 34
images/roost-positive-rotated/IMG_7232_Small_rot288.png 1 163 199 34 35
images/roost-positive-rotated/IMG_7232_Small_rot291.png 1 169 205 35 35
images/roost-positive-rotated/IMG_7232_Small_rot294.png 1 174 210 35 36
images/roost-positive-rotated/IMG_7232_Small_rot297.png 1 178 215 37 37
images/roost-positive-rotated/IMG_7232_Small_rot300.png 1 182 219 37 37
images/roost-positive-rotated/IMG_7232_Small_rot303.png 1 186 222 37 38
images/roost-positive-rotated/IMG_7232_Small_rot306.png 1 189 225 38 38
images/roost-positive-rotated/IMG_7232_Small_rot309.png 1 191 227 38 39
images/roost-positive-rotated/IMG_7232_Small_rot312.png 1 193 229 39 38
images/roost-positive-rotated/IMG_7232_Small_rot315.png 1 195 230 38 38
images/roost-positive-rotated/IMG_7232_Small_rot318.png 1 196 230 38 39
images/roost-positive-rotated/IMG_7232_Small_rot321.png 1 196 230 38 38
images/roost-positive-rotated/IMG_7232_Small_rot324.png 1 196 229 38 38
images/roost-positive-rotated/IMG_7232_Small_rot327.png 1 195 228 38 37
images/roost-positive-rotated/IMG_7232_Small_rot330.png 1 194 225 37 37
images/roost-positive-rotated/IMG_7232_Small_rot333.png 1 192 223 37 36
images/roost-positive-rotated/IMG_7232_Small_rot336.png 1 190 219 36 36
images/roost-positive-rotated/IMG_7232_Small_rot339.png 1 187 215 36 35
images/roost-positive-rotated/IMG_7232_Small_rot342.png 1 184 211 34 34
images/roost-positive-rotated/IMG_7232_Small_rot345.png 1 180 205 34 34
images/roost-positive-rotated/IMG_7232_Small_rot348.png 1 175 200 33 32
images/roost-positive-rotated/IMG_7232_Small_rot351.png 1 171 193 31 31
images/roost-positive-rotated/IMG_7232_Small_rot354.png 1 165 187 31 29
images/roost-positive-rotated/IMG_7232_Small_rot357.png 1 160 179 29 29
images/roost-positive-rotated/IMG_7235_Small_rot0.png 1 123 126 37 35
images/roost-positive-rotated/IMG_7235_Small_rot3.png 1 129 130 40 37
images/roost-positive-rotated/IMG_7235_Small_rot6.png 1 135 133 41 40
images/roost-positive-rotated/IMG_7235_Small_rot9.png 1 141 136 43 42
images/roost-positive-rotated/IMG_7235_Small_rot12.png 1 146 139 44 43
images/roost-positive-rotated/IMG_7235_Small_rot15.png 1 151 142 46 44
images/roost-positive-rotated/IMG_7235_Small_rot18.png 1 155 144 47 46
images/roost-positive-rotated/IMG_7235_Small_rot21.png 1 159 146 49 47
images/roost-positive-rotated/IMG_7235_Small_rot24.png 1 163 147 49 48
images/roost-positive-rotated/IMG_7235_Small_rot27.png 1 166 148 50 49
images/roost-positive-rotated/IMG_7235_Small_rot30.png 1 169 149 51 49
images/roost-positive-rotated/IMG_7235_Small_rot33.png 1 171 149 51 50
images/roost-positive-rotated/IMG_7235_Small_rot36.png 1 173 148 52 52
images/roost-positive-rotated/IMG_7235_Small_rot39.png 1 174 148 52 51
images/roost-positive-rotated/IMG_7235_Small_rot42.png 1 175 147 52 51
images/roost-positive-rotated/IMG_7235_Small_rot45.png 1 176 145 51 52
images/roost-positive-rotated/IMG_7235_Small_rot48.png 1 175 143 52 52
images/roost-positive-rotated/IMG_7235_Small_rot51.png 1 175 141 51 52
images/roost-positive-rotated/IMG_7235_Small_rot54.png 1 174 138 51 52
images/roost-positive-rotated/IMG_7235_Small_rot57.png 1 172 135 51 51
images/roost-positive-rotated/IMG_7235_Small_rot60.png 1 170 132 50 50
images/roost-positive-rotated/IMG_7235_Small_rot63.png 1 168 128 49 50
images/roost-positive-rotated/IMG_7235_Small_rot66.png 1 165 124 48 49
images/roost-positive-rotated/IMG_7235_Small_rot69.png 1 161 119 47 48
images/roost-positive-rotated/IMG_7235_Small_rot72.png 1 157 115 46 47
images/roost-positive-rotated/IMG_7235_Small_rot75.png 1 153 109 44 46
images/roost-positive-rotated/IMG_7235_Small_rot78.png 1 148 104 43 44
images/roost-positive-rotated/IMG_7235_Small_rot81.png 1 143 98 42 43
images/roost-positive-rotated/IMG_7235_Small_rot84.png 1 138 92 39 42
images/roost-positive-rotated/IMG_7235_Small_rot87.png 1 132 86 38 40
images/roost-positive-rotated/IMG_7235_Small_rot90.png 1 126 80 35 38
images/roost-positive-rotated/IMG_7235_Small_rot93.png 1 130 88 37 39
images/roost-positive-rotated/IMG_7235_Small_rot96.png 1 133 96 40 41
images/roost-positive-rotated/IMG_7235_Small_rot99.png 1 136 103 42 43
images/roost-positive-rotated/IMG_7235_Small_rot102.png 1 139 111 43 44
images/roost-positive-rotated/IMG_7235_Small_rot105.png 1 142 118 44 46
images/roost-positive-rotated/IMG_7235_Small_rot108.png 1 144 125 46 47
images/roost-positive-rotated/IMG_7235_Small_rot111.png 1 146 131 47 48
images/roost-positive-rotated/IMG_7235_Small_rot114.png 1 147 137 48 49
images/roost-positive-rotated/IMG_7235_Small_rot117.png 1 148 143 49 50
images/roost-positive-rotated/IMG_7235_Small_rot120.png 1 149 148 49 51
images/roost-positive-rotated/IMG_7235_Small_rot123.png 1 149 153 50 51
images/roost-positive-rotated/IMG_7235_Small_rot126.png 1 148 158 52 51
images/roost-positive-rotated/IMG_7235_Small_rot129.png 1 148 162 51 52
images/roost-positive-rotated/IMG_7235_Small_rot132.png 1 147 165 51 52
images/roost-positive-rotated/IMG_7235_Small_rot135.png 1 145 168 52 52
images/roost-positive-rotated/IMG_7235_Small_rot138.png 1 143 171 52 52
images/roost-positive-rotated/IMG_7235_Small_rot141.png 1 141 173 52 52
images/roost-positive-rotated/IMG_7235_Small_rot144.png 1 138 175 52 51
images/roost-positive-rotated/IMG_7235_Small_rot147.png 1 135 176 51 51
images/roost-positive-rotated/IMG_7235_Small_rot150.png 1 132 177 50 50
images/roost-positive-rotated/IMG_7235_Small_rot153.png 1 128 177 50 49
images/roost-positive-rotated/IMG_7235_Small_rot156.png 1 124 177 49 48
images/roost-positive-rotated/IMG_7235_Small_rot159.png 1 119 177 48 47
images/roost-positive-rotated/IMG_7235_Small_rot162.png 1 115 175 47 46
images/roost-positive-rotated/IMG_7235_Small_rot165.png 1 109 174 46 44
images/roost-positive-rotated/IMG_7235_Small_rot168.png 1 104 172 44 43
images/roost-positive-rotated/IMG_7235_Small_rot171.png 1 98 169 43 41
images/roost-positive-rotated/IMG_7235_Small_rot174.png 1 92 166 42 40
images/roost-positive-rotated/IMG_7235_Small_rot177.png 1 86 162 40 38
images/roost-positive-rotated/IMG_7235_Small_rot180.png 1 80 159 38 36
images/roost-positive-rotated/IMG_7235_Small_rot183.png 1 88 165 39 38
images/roost-positive-rotated/IMG_7235_Small_rot186.png 1 96 170 41 40
images/roost-positive-rotated/IMG_7235_Small_rot189.png 1 103 176 43 41
images/roost-positive-rotated/IMG_7235_Small_rot192.png 1 111 181 44 43
images/roost-positive-rotated/IMG_7235_Small_rot195.png 1 118 185 46 44
images/roost-positive-rotated/IMG_7235_Small_rot198.png 1 125 189 47 45
images/roost-positive-rotated/IMG_7235_Small_rot201.png 1 131 192 48 47
images/roost-positive-rotated/IMG_7235_Small_rot204.png 1 137 195 49 48
images/roost-positive-rotated/IMG_7235_Small_rot207.png 1 143 197 50 49
images/roost-positive-rotated/IMG_7235_Small_rot210.png 1 148 199 51 50
images/roost-positive-rotated/IMG_7235_Small_rot213.png 1 153 200 51 50
images/roost-positive-rotated/IMG_7235_Small_rot216.png 1 158 200 51 51
images/roost-positive-rotated/IMG_7235_Small_rot219.png 1 162 200 52 52
images/roost-positive-rotated/IMG_7235_Small_rot222.png 1 165 200 52 52
images/roost-positive-rotated/IMG_7235_Small_rot225.png 1 168 199 52 52
images/roost-positive-rotated/IMG_7235_Small_rot228.png 1 171 197 52 52
images/roost-positive-rotated/IMG_7235_Small_rot231.png 1 173 195 52 52
images/roost-positive-rotated/IMG_7235_Small_rot234.png 1 175 192 51 52
images/roost-positive-rotated/IMG_7235_Small_rot237.png 1 176 189 51 51
images/roost-positive-rotated/IMG_7235_Small_rot240.png 1 177 186 50 50
images/roost-positive-rotated/IMG_7235_Small_rot243.png 1 177 181 49 50
images/roost-positive-rotated/IMG_7235_Small_rot246.png 1 177 177 48 49
images/roost-positive-rotated/IMG_7235_Small_rot249.png 1 177 171 47 48
images/roost-positive-rotated/IMG_7235_Small_rot252.png 1 175 166 46 47
images/roost-positive-rotated/IMG_7235_Small_rot255.png 1 174 159 44 46
images/roost-positive-rotated/IMG_7235_Small_rot258.png 1 172 153 43 44
images/roost-positive-rotated/IMG_7235_Small_rot261.png 1 169 146 41 43
images/roost-positive-rotated/IMG_7235_Small_rot264.png 1 166 138 40 42
images/roost-positive-rotated/IMG_7235_Small_rot267.png 1 162 131 38 39
images/roost-positive-rotated/IMG_7235_Small_rot270.png 1 159 123 36 38
images/roost-positive-rotated/IMG_7235_Small_rot273.png 1 165 129 38 40
images/roost-positive-rotated/IMG_7235_Small_rot276.png 1 170 135 40 41
images/roost-positive-rotated/IMG_7235_Small_rot279.png 1 176 141 41 43
images/roost-positive-rotated/IMG_7235_Small_rot282.png 1 181 146 43 44
images/roost-positive-rotated/IMG_7235_Small_rot285.png 1 185 151 44 46
images/roost-positive-rotated/IMG_7235_Small_rot288.png 1 189 155 45 47
images/roost-positive-rotated/IMG_7235_Small_rot291.png 1 192 159 47 49
images/roost-positive-rotated/IMG_7235_Small_rot294.png 1 195 163 48 49
images/roost-positive-rotated/IMG_7235_Small_rot297.png 1 197 166 49 50
images/roost-positive-rotated/IMG_7235_Small_rot300.png 1 199 169 50 51
images/roost-positive-rotated/IMG_7235_Small_rot303.png 1 200 171 50 51
images/roost-positive-rotated/IMG_7235_Small_rot306.png 1 200 173 51 52
images/roost-positive-rotated/IMG_7235_Small_rot309.png 1 200 174 52 52
images/roost-positive-rotated/IMG_7235_Small_rot312.png 1 200 175 52 52
images/roost-positive-rotated/IMG_7235_Small_rot315.png 1 199 176 52 51
images/roost-positive-rotated/IMG_7235_Small_rot318.png 1 197 175 52 52
images/roost-positive-rotated/IMG_7235_Small_rot321.png 1 195 175 52 51
images/roost-positive-rotated/IMG_7235_Small_rot324.png 1 192 174 52 51
images/roost-positive-rotated/IMG_7235_Small_rot327.png 1 189 172 51 51
images/roost-positive-rotated/IMG_7235_Small_rot330.png 1 186 170 50 50
images/roost-positive-rotated/IMG_7235_Small_rot333.png 1 181 168 50 49
images/roost-positive-rotated/IMG_7235_Small_rot336.png 1 177 165 49 48
images/roost-positive-rotated/IMG_7235_Small_rot339.png 1 171 161 48 47
images/roost-positive-rotated/IMG_7235_Small_rot342.png 1 166 157 47 46
images/roost-positive-rotated/IMG_7235_Small_rot345.png 1 159 153 46 44
images/roost-positive-rotated/IMG_7235_Small_rot348.png 1 153 148 44 43
images/roost-positive-rotated/IMG_7235_Small_rot351.png 1 146 143 43 42
images/roost-positive-rotated/IMG_7235_Small_rot354.png 1 138 138 42 39
images/roost-positive-rotated/IMG_7235_Small_rot357.png 1 131 132 39 38
images/roost-positive-rotated/IMG_7237_Small_rot0.png 1 118 122 29 29
images/roost-positive-rotated/IMG_7237_Small_rot3.png 1 124 126 31 32
images/roost-positive-rotated/IMG_7237_Small_rot6.png 1 130 131 32 32
images/roost-positive-rotated/IMG_7237_Small_rot9.png 1 135 135 34 34
images/roost-positive-rotated/IMG_7237_Small_rot12.png 1 140 138 36 36
images/roost-positive-rotated/IMG_7237_Small_rot15.png 1 145 141 37 37
images/roost-positive-rotated/IMG_7237_Small_rot18.png 1 149 144 38 38
images/roost-positive-rotated/IMG_7237_Small_rot21.png 1 153 147 39 38
